Hub State Indicator,Rowid Object,Prop Nm,Prop Area,Rjct Rsn Txt,Reject Record Status,MDM_PROP_ID,Src Geo Loc Typ,Geo Lat,Geo Long,Prim Ind,Conf Wght,Addr Line1,City Nm,County Id,State Prov Id,Postal Code,Country Id,Country Iso2,Country Iso3,Country Iso3 Id,Addr Status,Adr Mail Scr
1,4520028,Chengdu Shang Hui Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 成都商会大厦, Source Complete Address: 大慈寺17号; 成都; 中国",Ready For Review,T4520028,,,,,,17 Da Cisi Road,Chengdu,,Sichuan,610021,China,CN,CHN,156,INVALID,3
1,4520029,Zhongguancun Software Park,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Zhongguancun Software Park, Source Complete Address: Dongbeiwang west road; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 中关村软件园, Source Complete Address: 东北旺西路; 北京; 中国",Ready For Review,T4520029,,,,,,Dongbeiwang West Road,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4520030,Jin Tai Building,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: Jin Tai Building, Source Complete Address: ????; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520030,,,,,,,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520031,Schneider Electric Building Chateau Regency,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520031,,,,,,2-2 Jiangtai Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520032,Ping an Building,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 平安大厦, Source Complete Address: 北京; 中国",Ready For Review,T4520032,,,,,,23 Financial Street,Beijing,,Beijing,100032,China,CN,CHN,156,INVALID,2
1,4520033,Ping an International Financial Center Tower B,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Ping an International Financial Center Tower B, Source Complete Address: 1-3 Xinyuan South Road; Beijing; China",Ready For Review,T4520033,,,,,,Xin Yuan,Beijing,,Beijing,100020,China,CN,CHN,156,VALID,4
1,4520034,Hai Yang DI Zhi Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 海洋地质大厦, Source Complete Address: 环市东路477号; 广州; 中国",Ready For Review,T4520034,,,,,,477 Huanshi East Road,Guangzhou,,Guangdong,510075,China,CN,CHN,156,INVALID,3
1,4520035,Gemdale Center,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Gemdale Center, Source Complete Address: Intersection of Jintian Road and Shennan Avenue; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 金地中心, Source Complete Address: 金田路与深南大道交汇处; 深圳; 中国",Ready For Review,T4520035,,,,,,Intersection of Jintian Road And Shennan Avenue,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520036,Chenguang Building,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520036,,,,,,8 Xin XI Road Shangdi,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4520037,Goldfield Plaza Office Tower a,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Goldfield Plaza Office Tower a, Source Complete Address: 0 Chang An Street; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520037,,,,,,0 Shichang Street,Beijing,,Beijing,100020,China,CN,CHN,156,VALID,4
1,4520038,Shenzhen China Life Building,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Shenzhen China Life Building, Source Complete Address: Intersection of Fuhua Road and Xinzhou Road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 深圳中国人寿大厦, Source Complete Address: 福华路与新洲路交汇处; 深圳; 中国",Ready For Review,T4520038,,,,,,Intersection of Fuhua Road And Xinzhou Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520039,Blue Castle International Apartment,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Blue Castle International Apartment, Source Complete Address: 0 Dawang Road; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520039,,,,,,0 Dawang Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520040,Lead International Building,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520040,,,,,,2A ZhonghuAn South RoAd,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520041,Sun Dong an Office Building Tower 3,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Sun Dong an Office Building Tower 3, Source Complete Address: Wangfujing Avenue 168; Beijing; China",Ready For Review,T4520041,,,,,,Wangfujing Avenue 168,Beijing,,Beijing,100010,China,CN,CHN,156,INVALID,2
1,4520042,Grand Pacific Building Tower B,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Grand Pacific Building Tower B, Source Complete Address: Guanghua Road A8; Beijing; China",Ready For Review,T4520042,,,,,,A8 Guanghua Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520043,Great China International Exchange Square,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Great China International Exchange Square, Source Complete Address: Jintian Road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 大中华国际交易广场, Source Complete Address: 金田路; 深圳; 中国",Ready For Review,T4520043,,,,,,Jintian Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520044,Excellence Qianhai 1,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Excellence Qianhai 1, Source Complete Address: Intersection of Menghai Road and Guiwan 5 Road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 卓越前海一号, Source Complete Address: 梦海大道和桂湾五路交汇处; 深圳; 中国",Ready For Review,T4520044,,,,,,Intersection of Menghai Road And Guiwan 5 Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520045,Electronic Zone Building A1,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Electronic Zone Building A1, Source Complete Address: 0 Jiu Xian Qiao Road; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 电子城A1, Source Complete Address: 北京; 中国",Ready For Review,T4520045,,,,,,0 Jiu Xian Qiao Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520046,Jinyu Mansion,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Jinyu Mansion, Source Complete Address: Xuanwumen Xidajie 129; Beijing; China",Ready For Review,T4520046,,,,,,Xuanwumen Xidajie 129,Beijing,,Beijing,100032,China,CN,CHN,156,INVALID,2
1,4520047,Lidaxing Industrial Zone,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Lidaxing Industrial Zone, Source Complete Address: Jinghai Road; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 利达兴工业园, Source Complete Address: 经海路; 北京; 中国",Ready For Review,T4520047,,,,,,Jinghai Road,Beijing,,Beijing,102600,China,CN,CHN,156,INVALID,2
1,4520048,Anjialou,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Anjialou, Source Complete Address: Xiaoliangmaqiao Road; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520048,,,,,,Xiaoliangmaqiao Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520049,Ping an Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Ping an Building, Source Complete Address: No.301 Bagua 3th Rd, Sungang Area; Shenzhen; China",Ready For Review,T4520049,,,,,,Sungang Area,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520050,Blue Castle International Center,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Blue Castle International Center, Source Complete Address: 0 Dawang Road; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 蓝堡国际中心, Source Complete Address: 北京; 中国",Ready For Review,T4520050,,,,,,0 Dawang Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520051,Futian Sicence Plaza,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Futian Sicence Plaza, Source Complete Address: Northwest of Intersection of Shennan Road and Huanggang Road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 福田科技广场, Source Complete Address: 深南路与皇岗路交汇处西北角; 深圳; 中国",Ready For Review,T4520051,,,,,,Northwest of Intersection of Shennan Road And Huanggang Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520052,Chamtime Plaza Building 2,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 长泰广场二号楼, Source Complete Address: 金科路2889弄; 上海; 中国",Ready For Review,T4520052,,,,,,Lane 2889 Jinke Road,Shanghai,,Shanghai,200120,China,CN,CHN,156,INVALID,2
1,4520053,Haiyuncang International Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Haiyuncang International Building, Source Complete Address: Haiyuncang Hutong No 1; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 海运仓国际大厦, Source Complete Address: 海运仓胡同1号; 北京; 中国",Ready For Review,T4520053,,,,,,Haiyuncang Hutong No 1,Beijing,,Beijing,100010,China,CN,CHN,156,INVALID,2
1,4520054,Damei Central Plaza Tower 2,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Damei Central Plaza Tower 2, Source Complete Address: Yaojiayuan A 118; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 达美中心广场2座, Source Complete Address: 姚家园甲118号; 北京; 中国",Ready For Review,T4520054,,,,,,Yaojiayuan a 118,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520055,Hung Long Century a Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Hung Long Century a Building, Source Complete Address: Shennandong Rd; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 鴻隆世纪A座, Source Complete Address: 深南东路; 深圳; 中国",Ready For Review,T4520055,,,,,,Shen Nan East Road,Shenzhen,,Guangdong,518001,China,CN,CHN,156,VALID,4
1,4520056,Hua Yu Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Hua Yu Building, Source Complete Address: Liangjiadian Road; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 华玉大厦, Source Complete Address: 亮甲店路; 北京; 中国",Ready For Review,T4520056,,,,,,Liangjiadian Road,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4520057,Aerospace Great Wall Building,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 航天长城大厦, Source Complete Address: 北京; 中国",Ready For Review,T4520057,,,,,,30 Haidian South Road,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4520058,Top Fine Internatinal Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Top Fine Internatinal Building, Source Complete Address: 0 3rd Ring Road; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520058,,,,,,0 3rd Ring Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520059,Cp Center South Tower,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Cp Center South Tower, Source Complete Address: Beijing Core CBD Area; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 正大中心南塔, Source Complete Address: CBD核心区; 北京; 中国",Ready For Review,T4520059,,,,,,Cbd Area,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520060,Goldfield Plaza Office Tower B,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Goldfield Plaza Office Tower B, Source Complete Address: 0 Chang An Street; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520060,,,,,,0 Shichang Street,Beijing,,Beijing,100020,China,CN,CHN,156,VALID,4
1,4520061,The Silver Minsheng Financial Tower,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: The Silver Minsheng Financial Tower, Source Complete Address: South east corner, intersection of 3rd Fuzhong road and 5th Pengcheng road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 国银金融中心大厦, Source Complete Address: 福中三路与鹏程五路交汇处东南角; 深圳; 中国",Ready For Review,T4520061,,,,,,South East Corner Intersection of 3rd Fuzhong Road And 5th Pengcheng Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520062,Merlin Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Merlin Building, Source Complete Address: Gongtibeilu; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 美林大厦, Source Complete Address: 工体北路; 北京; 中国",Ready For Review,T4520062,,,,,,Gongti North Road,Beijing,,Beijing,100004,China,CN,CHN,156,INVALID,3
1,4520063,Wisdom Plaza Tower a,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Wisdom Plaza Tower a, Source Complete Address: OCT, intersection of Qiaoxiang Rd and Shenyun Rd; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 智慧广场A座, Source Complete Address: 华侨城侨香路与深云路交汇处; 深圳; 中国",Ready For Review,T4520063,,,,,,Oct Intersection of Qiaoxiang Road And Shenyun Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520064,Hongqiao Sincere Center,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Hongqiao Sincere Center, Source Complete Address: Puming Road / Pudian Road; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 虹桥协信中心, Source Complete Address: 浦明路/浦电路; 上海; 中国",Ready For Review,T4520064,,,,,,Puming Road / Pudian Road,Shanghai,,Shanghai,200120,China,CN,CHN,156,INVALID,2
1,4520065,Grand Pacific Building Tower C,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Grand Pacific Building Tower C, Source Complete Address: Guanghua Road A8; Beijing; China",Ready For Review,T4520065,,,,,,A8 Guanghua Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520066,Vantone Center Tower D,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Vantone Center Tower D, Source Complete Address: Chaowai Avenue A6; Beijing; China",Ready For Review,T4520066,,,,,,Chaowai Avenue A6,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520067,It Electronic Science Park,,"Addr_Line_1 Not In Standard Format -- Source Property Name: It Electronic Science Park, Source Complete Address: Jiuxianqiao Bei Road; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: IT电子科技园, Source Complete Address: 酒仙桥北路; 北京; 中国",Ready For Review,T4520067,,,,,,Jiuxianqiao bei Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520068,Huateng Century Park Headquarters South Zone,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Huateng Century Park Headquarters South Zone, Source Complete Address: Gao Bei Dian Xiang Ba Li Zhuang; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 华腾世纪总部公园南区, Source Complete Address: 高碑店乡八里庄; 北京; 中国",Ready For Review,T4520068,,,,,,Gao bei Dian Xiang Ba LI Zhuang,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520069,Da Zhong Finance Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Da Zhong Finance Building, Source Complete Address: Yanan West Road; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 大众金融大厦, Source Complete Address: 延安西路; 上海; 中国",Ready For Review,T4520069,,,,,,Yanan West Road,Shanghai,,Shanghai,200050,China,CN,CHN,156,INVALID,2
1,4520070,Pacific Century Place Podium Office,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Pacific Century Place Podium Office, Source Complete Address: Pacific Century Place; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520070,,,,,,Pacific Century Place,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520071,Economic And Technological Development Zone,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Economic And Technological Development Zone, Source Complete Address: HTC Road; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 经济技术开发区, Source Complete Address: 宏达南路; 北京; 中国",Ready For Review,T4520071,,,,,,Htc Road,Beijing,,Beijing,102600,China,CN,CHN,156,INVALID,2
1,4520072,China Guangdong Nuclear Power Building Tower North,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: China Guangdong Nuclear Power Building Tower North, Source Complete Address: Intersection of Shennan Road and Caitian Road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 中广核大厦北楼, Source Complete Address: 深南路与彩田路交汇处; 深圳; 中国",Ready For Review,T4520072,,,,,,Intersection of Shennan Road And Caitian Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520073,Shanghai oriental Center,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Shanghai oriental Center, Source Complete Address: 699 Nanjing West Rod; Shanghai; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 上海; 中国",Ready For Review,T4520073,,,,,,699 Nanjing West Rod,Shanghai,,Shanghai,200040,China,CN,CHN,156,INVALID,2
1,4520074,Cheung Kong X3-2,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Cheung Kong X3-2, Source Complete Address: Site X32 Lujiazui Ring Road; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 长江实业X3-2项目, Source Complete Address: 陆家嘴环路Site X32; 上海; 中国",Ready For Review,T4520074,,,,,,Site X32,Shanghai,,Shanghai,200120,China,CN,CHN,156,INVALID,3
1,4520075,Shouxiang Science Building,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 首享科技大厦, Source Complete Address: 北京; 中国",Ready For Review,T4520075,,,,,,51 Xue Yuan Road,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4520076,XI Huan Plaza Tower 2,,"Addr_Line_1 Not In Standard Format -- Source Property Name: XI Huan Plaza Tower 2, Source Complete Address: Xizhimenwai Avenue 1; Beijing; China",Ready For Review,T4520076,,,,,,Xizhimenwai Avenue 1,Beijing,,Beijing,100032,China,CN,CHN,156,INVALID,2
1,4520077,Capital Group Plaza Tower B,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Capital Group Plaza Tower B, Source Complete Address: Chaoyangmen North Avenue 6; Beijing; China",Ready For Review,T4520077,,,,,,North Avenue,Beijing,,Beijing,100010,China,CN,CHN,156,VALID,4
1,4520078,Dadi Investment Mansion,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520078,,,,,,18 Hongda Road,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4520079,Changxin Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Changxin Building, Source Complete Address: Andingmenwai Avenue; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 长新大厦, Source Complete Address: 北京; 中国",Ready For Review,T4520079,,,,,,Andingmenwai Avenue,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520080,Jin Hua Tai Office Building,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520080,,,,,,28 Guanghua Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520081,Sino-European Centre,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520081,,,,,,55 Nong Zhan bei Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520082,San LI Tun Office Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: San LI Tun Office Building, Source Complete Address: 0 Sanlitun; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520082,,,,,,0 South Street,Beijing,,Beijing,100020,China,CN,CHN,156,VALID,4
1,4520083,Diamond Tower,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Diamond Tower, Source Complete Address: 0 Century Avenue; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 钻石大厦(SOUTHTOWER), Source Complete Address: 世纪大道0; 上海; 中国",Ready For Review,T4520083,,,,,,0 Century Avenue,Shanghai,,Shanghai,200120,China,CN,CHN,156,INVALID,2
1,4520084,No.1 Plaza,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 新一百大厦, Source Complete Address: 上海; 中国",Ready For Review,T4520084,,,,,,800 Nan Jing East Road,Shanghai,,Shanghai,200001,China,CN,CHN,156,INVALID,3
1,4520085,Ke Jian Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Ke Jian Building, Source Complete Address: Zhongguancun East Road; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 科建大厦, Source Complete Address: 北京; 中国",Ready For Review,T4520085,,,,,,Zhongguancun East Road,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4520086,Ibp Phase III,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Ibp Phase III, Source Complete Address: Huaihong road shenhong road; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 虹桥国际商务花园三期, Source Complete Address: 淮虹路申虹路; 上海; 中国",Ready For Review,T4520086,,,,,,Huaihong Road Shenhong Road,Shanghai,,Shanghai,200050,China,CN,CHN,156,INVALID,2
1,4520087,Gehua Mansion,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Gehua Mansion, Source Complete Address: No.1 Qinglonghutong; Beijing; China",Ready For Review,T4520087,,,,,,1 Qinglonghutong,Beijing,,Beijing,100007,China,CN,CHN,156,INVALID,3
1,4520088,Cofco Plaza Tower a,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Cofco Plaza Tower a, Source Complete Address: Jianguomennei Avenue No 8; Beijing; China",Ready For Review,T4520088,,,,,,Jianguomennei Avenue No 8,Beijing,,Beijing,100010,China,CN,CHN,156,INVALID,2
1,4520089,Times Square·qianhai,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Times Square·qianhai, Source Complete Address: intersection of Haitian Rd and Baohua Rd; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 前海·卓越时代广场, Source Complete Address: 海天路与宝华路交汇处; 深圳; 中国",Ready For Review,T4520089,,,,,,Intersection of Haitian Road And Baohua Road,Shenzhen,,Guangdong,518101,China,CN,CHN,156,INVALID,2
1,4520090,Jingguang Center,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Jingguang Center, Source Complete Address: Xinxiu Road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 京广中心, Source Complete Address: 新秀路; 深圳; 中国",Ready For Review,T4520090,,,,,,Xinxiu Road,Shenzhen,,Guangdong,518001,China,CN,CHN,156,INVALID,2
1,4520091,Fuhua Mansion Tower D,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Fuhua Mansion Tower D, Source Complete Address: Chaoyangmen North Avenue 8; Beijing; China",Ready For Review,T4520091,,,,,,North Avenue,Beijing,,Beijing,100010,China,CN,CHN,156,VALID,4
1,4520092,Hong Kong Macau Centre Office Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Hong Kong Macau Centre Office Building, Source Complete Address: Chaoyangmen North Avenue 2; Beijing; China",Ready For Review,T4520092,,,,,,North Avenue,Beijing,,Beijing,100010,China,CN,CHN,156,VALID,4
1,4520093,Longbo Building,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520093,,,,,,3 Nanlishi Road,Beijing,,Beijing,100032,China,CN,CHN,156,INVALID,2
1,4520094,Innovation Techonlogy Square Phase 2,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Innovation Techonlogy Square Phase 2, Source Complete Address: Tairan Wu Road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 创新科技广场2期, Source Complete Address: 泰然五路; 深圳; 中国",Ready For Review,T4520094,,,,,,Tairan Wu Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520095,Parkson Centre Phase 2,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520095,,,,,,37 Financial Street,Beijing,,Beijing,100032,China,CN,CHN,156,INVALID,2
1,4520096,Kuntai International Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Kuntai International Building, Source Complete Address: Chaoyangmenwai Avenue Yi 10; Beijing; China",Ready For Review,T4520096,,,,,,Nue Yi,Beijing,,Beijing,100020,China,CN,CHN,156,VALID,4
1,4520097,Hsbc(Yan'an Road Branch),,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 上海; 中国",Ready For Review,T4520097,,,,,,65 Yanan West Road,Shanghai,,Shanghai,200040,China,CN,CHN,156,VALID,4
1,4520098,Sbp Phase IV-V,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Sbp Phase IV-V, Source Complete Address: yishan road hechuan road; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 科技绿洲四期-五期, Source Complete Address: 宜山路合川路; 上海; 中国",Ready For Review,T4520098,,,,,,Yishan Road Hechuan Road,Shanghai,,Shanghai,200030,China,CN,CHN,156,INVALID,2
1,4520099,Fortune Plaza Tower a,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Fortune Plaza Tower a, Source Complete Address: East Third Ring Road Middle No 7; Beijing; China",Ready For Review,T4520099,,,,,,East Third Ring Road Middle No 7,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520100,China Mobile Shenzhen Information Building,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: China Mobile Shenzhen Information Building, Source Complete Address: Northeast of Intersection of Shennan Road and Jintian Road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 中国移动深圳信息大厦, Source Complete Address: 深南大道与金田路交汇处东北角; 深圳; 中国",Ready For Review,T4520100,,,,,,Northeast of Intersection of Shennan Road And Jintian Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520101,Xueyuan International Mansion,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Xueyuan International Mansion, Source Complete Address: 0 Zhongguancun Street; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 学院国际大厦, Source Complete Address: 北京; 中国",Ready For Review,T4520101,,,,,,0 Zhongguancun Street,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
