url,city,district,bedroom,livingroom,kitchen,washroom,huxinjiegou,totalFloor,floorPosition,chaoxiang,zhuangxiuqingkuang,mianji,gongtanbili,Nianfen,diantishu,hushu,chanquannianxian,jiaoyiquanshu,fangwuyongtu,jianzhujiegou,fangwunianxian,chanquansuoshu,diyaxinxi,fangbenbeijian,jianzhuleixing,xqjj,xq_x_jj,unit_price
https://gz.ke.com/ershoufang/108200009479.html,Guangzhou,Tianhe,2,2,1,1,Flat,30,Mid,W,Jing,70.84,0.12337662337662336,2001,3,12,70,SPF,PTZZ,GH,Less2,FGY,YDY,YSC,TL,55759,61376,59007
https://gz.ke.com/ershoufang/108400017880.html,Guangzhou,Tianhe,3,2,1,1,Flat,9,Low,W,Jian,91.59,0.04716672125777932,1996,1,6,70,SPF,PTZZ,GH,Greater5,FGY,WDY,YSC,TL,30054,30054,30681
https://gz.ke.com/ershoufang/108400029532.html,Guangzhou,Tianhe,3,2,1,1,Flat,7,High,ES,NA,79.83,0.09645496680445953,1998,1,2,70,SPF,PTZZ,GH,Greater5,GY,Unknown,YSC,TL,51756,55872,56370
https://gz.ke.com/ershoufang/108200023561.html,Guangzhou,Tianhe,3,2,1,1,Flat,15,Mid,E,Jing,101.46,0.14409619554504227,2e3,1,8,70,SPF,PTZZ,GH,Greater5,FGY,WDY,YSC,TL,55720,55720,53026
https://gz.ke.com/ershoufang/108200002721.html,Guangzhou,Tianhe,3,2,1,2,Flat,43,High,ES,Jing,207,0.20772946859903385,2007,2,2,70,SPF,PTZZ,GH,Greater5,FGY,YDY,WSC,BL,96200,96200,92513
https://gz.ke.com/ershoufang/108400017308.html,Guangzhou,Tianhe,3,2,1,1,Flat,31,Mid,N,Jian,91,0.17219780219780223,2004,3,6,70,SPF,PTZZ,GH,Less2,FGY,WDY,YSC,TL,91384,60199,93187
https://gz.ke.com/ershoufang/108400019956.html,Guangzhou,Tianhe,2,2,1,1,Flat,26,Mid,W,NA,80.8,0.13366336633663367,1998,2,8,70,SPF,PTZZ,GH,Greater5,GY,Unknown,YSC,TL,68180,68180,66832
https://gz.ke.com/ershoufang/108400020435.html,Guangzhou,Tianhe,3,2,1,2,Flat,32,High,S,Jing,108.33,0.22422228376257725,2008,3,8,70,SPF,PTZZ,GH,Greater2,GY,WDY,YSC,TL,77281,60803,99696
https://gz.ke.com/ershoufang/108400018488.html,Guangzhou,Tianhe,3,2,1,2,Flat,27,High,S,NA,130.32,0.17978821362799258,1999,2,8,70,SPF,PTZZ,GH,Greater5,FGY,Unknown,YSC,TL,59853,64145,59853
https://gz.ke.com/ershoufang/108200022741.html,Guangzhou,Tianhe,2,2,1,1,Flat,11,Low,ES,Jian,76.93,0.15559599636032773,2e3,1,4,70,SPF,PTZZ,GH,Greater5,NA,Unknown,WSC,TL,47677,55524,43937
https://gz.ke.com/ershoufang/108200022798.html,Guangzhou,Tianhe,3,1,1,2,Flat,30,Mid,S,Jian,166,0.15680208993322842,2e3,3,6,70,SPF,PTZZ,GH,Greater5,FGY,Unknown,WSC,TL,61039,61039,56928
https://gz.ke.com/ershoufang/108200031472.html,Guangzhou,Tianhe,1,1,1,1,Flat,15,Mid,N,Jing,46,0.19304347826086965,2010,2,5,70,SPF,PTZZ,GH,Greater2,FGY,Unknown,YSC,TL,56524,55614,54348
https://gz.ke.com/ershoufang/108400017854.html,Guangzhou,Tianhe,2,1,1,1,Flat,30,High,S,NA,69.15,0.17483731019522775,1998,2,12,70,SPF,PTZZ,GH,Less2,FGY,Unknown,YSC,TL,51315,51315,54230
https://gz.ke.com/ershoufang/108200012263.html,Guangzhou,Tianhe,3,2,1,1,Flat,16,Mid,E,Jian,102.78,0.15680208993322842,2004,2,8,70,SPF,PTZZ,GH,Greater5,GY,WDY,WSC,TL,40201,40201,40378
https://gz.ke.com/ershoufang/108400025004.html,Guangzhou,Tianhe,2,1,1,1,Flat,9,High,S,Jian,76.19,0.09646935293345571,1990,1,4,70,SPF,PTZZ,GH,Less2,FGY,WDY,YSC,TL,50531,63430,45938
https://gz.ke.com/ershoufang/108400006193.html,Guangzhou,Tianhe,1,1,1,1,Flat,31,Low,N,Jian,58.67,0.2486790523265724,2005,2,7,70,SPF,PTZZ,GH,Greater5,FGY,YDY,YSC,TL,92151,62053,81814
https://gz.ke.com/ershoufang/108200062582.html,Guangzhou,Tianhe,2,2,1,1,Flat,26,Mid,WN,Jian,76.2,0.15680208993322842,2007,3,7,70,SPF,PTZZ,GH,Greater5,FGY,Unknown,WSC,TL,56248,55222,60368
https://gz.ke.com/ershoufang/108200030674.html,Guangzhou,Tianhe,3,2,1,2,Flat,32,Low,N,NA,109.46,0.15680208993322842,2008,3,8,70,SPF,PTZZ,GH,Greater5,NA,Unknown,WSC,TL,91572,91572,81309
https://gz.ke.com/ershoufang/108200025870.html,Guangzhou,Tianhe,3,2,1,1,Flat,18,Low,S,Jing,94.59,0.15680208993322842,2006,2,4,70,SPF,PTZZ,GH,Greater5,NA,Unknown,WSC,TL,79680,62070,81404
https://gz.ke.com/ershoufang/108400008916.html,Guangzhou,Tianhe,2,2,1,1,Flat,18,Low,E,Jing,65.39,0.16669215476372534,2001,2,8,70,SPF,PTZZ,GH,Greater5,FGY,YDY,YSC,TL,48394,43695,43585
https://gz.ke.com/ershoufang/108200000023.html,Guangzhou,Tianhe,2,2,1,1,Flat,25,Mid,W,NA,80.8,0.15680208993322842,1998,1,8,70,SPF,PTZZ,GH,NA,NA,Unknown,WSC,TL,68180,68180,64976
https://gz.ke.com/ershoufang/108200061262.html,Guangzhou,Tianhe,2,1,1,1,Flat,10,High,ES,NA,47.49,0.15680208993322842,1995,1,8,70,SPF,PTZZ,GH,Greater5,NA,Unknown,WSC,TL,41014,54648,34745
https://gz.ke.com/ershoufang/108200027993.html,Guangzhou,Tianhe,2,2,1,1,Flat,18,Mid,S,Jing,93.43,0.19233650861607632,1995,2,8,70,SPF,PTZZ,GH,Greater5,NA,Unknown,WSC,TL,57331,62088,57263
https://gz.ke.com/ershoufang/108400040159.html,Guangzhou,Tianhe,4,2,1,2,Flat,18,High,ES,NA,124.12,0.17386400257815016,2004,2,7,70,SPF,PTZZ,GH,Greater5,FGY,Unknown,YSC,TL,42403,42166,48341
https://gz.ke.com/ershoufang/108200028585.html,Guangzhou,Tianhe,3,2,1,2,Flat,13,Low,S,Jian,92.84,0.15680208993322842,2e3,1,6,70,SPF,PTZZ,GH,Greater5,FGY,WDY,WSC,TL,51609,51609,54934
https://gz.ke.com/ershoufang/108200024232.html,Guangzhou,Tianhe,3,2,1,2,Flat,12,Mid,N,Jing,104.45,0.13834370512206795,2e3,1,4,70,SPF,PTZZ,GH,Less2,FGY,Unknown,YSC,TL,51609,51609,48828
https://gz.ke.com/ershoufang/108400005982.html,Guangzhou,Tianhe,2,2,1,1,Flat,18,Low,N,NA,84.93,0.17579182856470044,2001,2,8,70,SPF,PTZZ,GH,Less2,FGY,WDY,YSC,TL,48394,43695,41800
https://gz.ke.com/ershoufang/108200021592.html,Guangzhou,Tianhe,3,2,1,1,Flat,20,Mid,N,Jian,78,0.15680208993322842,2003,1,6,70,SPF,PTZZ,GH,Greater5,FGY,WDY,WSC,BL,51609,51609,50770
https://gz.ke.com/ershoufang/108200000482.html,Guangzhou,Tianhe,4,2,0,2,Flat,31,Low,E,NA,154.74,0.15680208993322842,NA,3,8,70,SPF,PTZZ,GH,NA,FGY,YDY,WSC,TL,30368,30368,26497
https://gz.ke.com/ershoufang/108200018819.html,Guangzhou,Tianhe,2,1,1,1,Flat,29,High,EN,Jing,87.8,0.21833712984054676,2014,3,5,70,SPF,PTZZ,GH,Less2,GY,YDY,YSC,TL,105872,62277,113896
https://gz.ke.com/ershoufang/108400043338.html,Guangzhou,Tianhe,6,2,1,4,Flat,28,Mid,ES,Jing,370.12,0.1495731114233222,2003,2,6,70,SPF,PTZZ,GH,Greater5,GY,WDY,YSC,TL,76083,76083,72139
https://gz.ke.com/ershoufang/108200031149.html,Guangzhou,Tianhe,3,2,1,1,Flat,9,Mid,S,NA,82.08,0.09649122807017552,1997,1,2,70,SPF,PTZZ,GH,Greater5,FGY,Unknown,YSC,TL,64394,57140,65546
https://gz.ke.com/ershoufang/108200002827.html,Guangzhou,Tianhe,3,2,1,2,Flat,19,Low,S,Jing,103.88,0.15680208993322842,2003,2,6,70,SPF,PTZZ,GH,Greater5,FGY,YDY,WSC,TL,51609,51609,46208
https://gz.ke.com/ershoufang/108200003338.html,Guangzhou,Tianhe,2,2,1,1,Flat,18,High,N,Jing,83.5,0.15680208993322842,2004,2,7,70,SPF,PTZZ,GH,Greater5,GY,WDY,YSC,TL,42403,42166,38923
https://gz.ke.com/ershoufang/108400027897.html,Guangzhou,Tianhe,2,2,1,1,Flat,30,Low,EN,Jing,86,0.17441860465116277,2004,3,8,70,SPF,PTZZ,GH,Greater5,GY,YDY,YSC,TL,74035,74035,66280
https://gz.ke.com/ershoufang/108400034830.html,Guangzhou,Tianhe,3,2,1,1,Flat,12,Low,S,Jing,93.17,0.11409251905119666,2004,2,4,70,SPF,PTZZ,GH,Greater5,GY,YDY,YSC,TL,35874,41735,35420
https://gz.ke.com/ershoufang/108200001601.html,Guangzhou,Tianhe,2,2,1,1,Flat,8,High,S,Jian,67,0.15680208993322842,1999,1,4,70,SPF,PTZZ,GH,Greater5,FGY,WDY,WSC,TL,48409,48409,50598
https://gz.ke.com/ershoufang/108200020299.html,Guangzhou,Tianhe,3,2,1,2,Flat,24,High,ES,Jing,110.33,0.13894679597570925,2e3,2,10,70,SPF,PTZZ,GH,Greater5,FGY,YDY,WSC,TL,51455,58871,52570
https://gz.ke.com/ershoufang/108200022536.html,Guangzhou,Tianhe,2,2,1,1,Flat,16,Mid,N,Jing,83.78,0.1891859632370494,2e3,2,8,70,SPF,PTZZ,GH,Greater5,GY,WDY,YSC,TL,42642,42642,37957
https://gz.ke.com/ershoufang/108200028717.html,Guangzhou,Tianhe,3,2,1,2,Flat,31,Mid,WS,Jian,109,0.15680208993322842,2012,3,8,70,SPF,PTZZ,GH,Greater5,FGY,WDY,WSC,TL,61738,54834,59634
https://gz.ke.com/ershoufang/108400034616.html,Guangzhou,Tianhe,3,2,1,2,Flat,26,Mid,S,Jing,110,0.20818181818181825,2002,2,8,70,SPF,PTZZ,GH,Greater5,GY,WDY,YSC,TL,52080,43605,47273
https://gz.ke.com/ershoufang/108200003472.html,Guangzhou,Tianhe,4,2,1,2,Flat,25,Mid,ES,NA,158,0.18354430379746833,1998,2,7,70,SPF,PTZZ,GH,Greater5,NA,Unknown,WSC,TL,54982,60738,50633
https://gz.ke.com/ershoufang/108200022383.html,Guangzhou,Tianhe,3,2,1,2,Flat,33,High,S,Jing,129.51,0.15680208993322842,2004,2,4,70,SPF,PTZZ,GH,Greater5,FGY,WDY,WSC,TL,76835,59858,79531
https://gz.ke.com/ershoufang/108200022498.html,Guangzhou,Tianhe,2,2,1,1,Flat,32,Mid,S,Jian,78.89,0.15680208993322842,2008,3,8,70,SPF,PTZZ,GH,Greater5,FGY,Unknown,WSC,TL,77281,60803,73267
https://gz.ke.com/ershoufang/108200023047.html,Guangzhou,Tianhe,2,2,1,1,Flat,28,High,WS,Jian,98.98,0.13194584764598916,2004,3,12,70,SPF,PTZZ,GH,Greater5,NA,Unknown,WSC,TL,59552,60700,55567
https://gz.ke.com/ershoufang/108200061940.html,Guangzhou,Tianhe,3,2,1,2,Flat,24,Mid,WN,Jian,138,0.13586956521739135,1998,2,8,70,SPF,PTZZ,GH,Greater5,FGY,Unknown,YSC,TL,54982,60738,52899
https://gz.ke.com/ershoufang/108400041105.html,Guangzhou,Tianhe,4,2,1,2,Flat,13,Low,EN,Jing,145,0.13372413793103444,2e3,1,4,70,SPF,PTZZ,GH,Greater5,GY,YDY,YSC,TL,51609,51609,43449
https://gz.ke.com/ershoufang/108400031325.html,Guangzhou,Tianhe,3,2,1,2,Flat,33,High,N,Jing,148.5,0.1705723905723906,2015,2,5,70,SPF,PTZZ,GH,Greater2,FGY,YDY,YSC,TL,102420,61866,90910
https://gz.ke.com/ershoufang/108400037847.html,Guangzhou,Tianhe,3,2,1,2,Flat,29,Mid,WS,NA,111.63,0.18955477918122365,2008,2,8,70,SPF,PTZZ,GH,Greater5,FGY,Unknown,YSC,TL,65118,62586,60916
https://gz.ke.com/ershoufang/108400020316.html,Guangzhou,Tianhe,2,1,1,1,Flat,9,High,S,NA,65.22,0.13937442502299902,1999,1,4,70,SPF,PTZZ,GH,Greater2,FGY,Unknown,YSC,TL,34890,44462,35266
https://gz.ke.com/ershoufang/108400031407.html,Guangzhou,Tianhe,3,2,1,2,Flat,32,Mid,ES,NA,119.39,0.156629533461764,2002,3,6,70,SPF,PTZZ,GH,Greater5,GY,Unknown,YSC,TL,85031,85031,96323
https://gz.ke.com/ershoufang/108200062604.html,Guangzhou,Tianhe,2,1,1,1,Flat,17,Mid,E,Jing,93,0.16795698924731184,2003,2,8,70,SPF,PTZZ,GH,Greater5,FGY,WDY,YSC,TL,77479,59384,75054
https://gz.ke.com/ershoufang/108400029550.html,Guangzhou,Tianhe,3,1,1,1,Flat,7,High,WN,Jian,91.07,0.15680208993322842,1995,1,3,70,SPF,PTZZ,GH,Greater5,FGY,Unknown,YSC,TL,39118,39118,37993
https://gz.ke.com/ershoufang/108400033076.html,Guangzhou,Tianhe,2,2,1,2,Flat,38,Low,S,NA,124,0.15680208993322842,2e3,4,9,70,SPF,PTZZ,GH,Greater5,FGY,WDY,YSC,TL,54560,54560,55565
https://gz.ke.com/ershoufang/108200005825.html,Guangzhou,Tianhe,2,1,1,1,Flat,9,Mid,S,NA,64,0.15680208993322842,1997,1,4,70,SPF,PTZZ,GH,Greater5,FGY,WDY,WSC,TL,34874,53474,34375
https://gz.ke.com/ershoufang/108200021366.html,Guangzhou,Tianhe,2,2,1,1,Flat,30,Mid,EN,Jian,91,0.17197802197802203,2002,3,10,70,SPF,PTZZ,GH,Greater5,FGY,YDY,WSC,TL,53893,53893,50330
https://gz.ke.com/ershoufang/108200024836.html,Guangzhou,Tianhe,3,1,1,1,Flat,15,Low,S,Jian,90.62,0.15680208993322842,2002,2,6,70,SPF,PTZZ,GH,Greater5,NA,Unknown,WSC,TL,39492,41477,38844
https://gz.ke.com/ershoufang/108200025138.html,Guangzhou,Tianhe,3,2,1,1,Flat,9,Mid,S,Jing,87.49,0.15680208993322842,1988,1,4,70,SPF,PTZZ,GH,Greater5,FGY,Unknown,YSC,TL,67964,67964,68580
https://gz.ke.com/ershoufang/108200000237.html,Guangzhou,Tianhe,2,2,1,1,Flat,10,Mid,N,Jian,72.54,0.15680208993322842,2002,2,6,70,SPF,PTZZ,GH,Greater5,FGY,Unknown,WSC,TL,67248,67248,64654
https://gz.ke.com/ershoufang/108200000298.html,Guangzhou,Tianhe,2,1,1,1,Flat,12,High,W,Jing,57.82,0.15063991698374268,1998,1,8,70,SPF,PTZZ,GH,Greater5,FGY,WDY,WSC,TL,43722,43611,45486
https://gz.ke.com/ershoufang/108200003129.html,Guangzhou,Tianhe,3,2,1,2,Flat,30,Low,S,Jian,102.95,0.15680208993322842,2004,1,8,70,SPF,PTZZ,GH,Greater5,FGY,WDY,WSC,TL,63794,63794,63624
https://gz.ke.com/ershoufang/108200008002.html,Guangzhou,Tianhe,3,2,1,2,Flat,21,High,S,NA,102.41,0.16853822868860457,2002,2,4,70,SPF,PTZZ,GH,Greater5,NA,Unknown,WSC,TL,43041,36114,47847
https://gz.ke.com/ershoufang/108200014405.html,Guangzhou,Tianhe,3,2,1,2,Flat,16,Low,E,NA,103,0.15680208993322842,2004,2,8,70,SPF,PTZZ,GH,Greater5,NA,WDY,WSC,TL,40201,40201,40292
https://gz.ke.com/ershoufang/108200061726.html,Guangzhou,Tianhe,3,2,1,2,Flat,31,High,N,Jian,139,0.16546762589928055,1998,2,4,70,SPF,PTZZ,GH,Greater5,FGY,WDY,WSC,TL,61039,61039,59353
https://gz.ke.com/ershoufang/108400037862.html,Guangzhou,Tianhe,3,2,1,1,Flat,9,High,W,NA,95.63,0.12412422879849405,1997,1,8,70,SPF,PTZZ,GH,Greater5,GY,Unknown,YSC,TL,41059,41059,37646
https://gz.ke.com/ershoufang/108200000644.html,Guangzhou,Tianhe,3,2,0,3,Flat,33,Low,N,NA,154,0.15680208993322842,2015,3,4,70,SPF,PTZZ,GH,Less2,NA,Unknown,WSC,TL,102420,61866,82468
https://gz.ke.com/ershoufang/108200021246.html,Guangzhou,Tianhe,2,2,1,1,Flat,29,High,N,Jian,91.66,0.18579533056949593,2002,2,8,70,SPF,PTZZ,GH,Greater5,GY,Unknown,YSC,TL,64806,64806,60005
https://gz.ke.com/ershoufang/108400038729.html,Guangzhou,Tianhe,3,2,1,2,Flat,30,Mid,S,NA,106.6,0.1499999999999999,2e3,3,8,70,SPF,PTZZ,GH,Greater5,FGY,Unknown,YSC,TL,60779,59958,61914
https://gz.ke.com/ershoufang/108400003073.html,Guangzhou,Tianhe,3,2,1,1,Flat,13,Low,E,Jing,98,0.13275510204081642,1999,2,8,70,SPF,PTZZ,GH,Greater5,FGY,WDY,YSC,TL,33482,42442,37347
https://gz.ke.com/ershoufang/108200002388.html,Guangzhou,Tianhe,3,2,1,1,Flat,38,High,S,Jing,97.36,0.15680208993322842,2004,3,6,70,SPF,PTZZ,GH,Greater5,FGY,YDY,WSC,TL,70536,62145,72720
https://gz.ke.com/ershoufang/108200011749.html,Guangzhou,Tianhe,3,2,1,2,Flat,9,High,ES,Jing,112.13,0.15680208993322842,1996,1,4,70,SPF,PTZZ,GH,Greater5,FGY,Unknown,WSC,TL,42181,57599,39241
https://gz.ke.com/ershoufang/108200021105.html,Guangzhou,Tianhe,2,2,1,1,Flat,18,Mid,W,Jian,78.16,0.15680208993322842,2001,2,8,70,SPF,PTZZ,GH,Greater5,FGY,YDY,WSC,TL,48394,43695,44780
https://gz.ke.com/ershoufang/108200024266.html,Guangzhou,Tianhe,1,0,1,1,Flat,29,Low,S,NA,39.87,0.18585402558314512,2002,3,21,70,SPF,PTZZ,GH,Greater5,FGY,WDY,WSC,TL,64806,64806,67721
https://gz.ke.com/ershoufang/108200024342.html,Guangzhou,Tianhe,3,2,1,2,Flat,31,Mid,S,NA,105,0,2e3,3,8,70,SPF,PTZZ,GH,Greater5,NA,Unknown,WSC,TL,64605,60569,71429
https://gz.ke.com/ershoufang/108200003905.html,Guangzhou,Tianhe,3,2,1,2,Flat,31,Mid,S,NA,122.48,0.16027106466361862,2004,3,4,70,SPF,PTZZ,GH,Greater5,FGY,YDY,WSC,TL,74035,74035,80014
https://gz.ke.com/ershoufang/108400012302.html,Guangzhou,Tianhe,2,1,1,1,Flat,36,Mid,N,Jian,73,0.16315068493150675,2005,3,10,70,SPF,PTZZ,GH,Greater5,FGY,YDY,YSC,TL,59529,55418,54521
https://gz.ke.com/ershoufang/108400035025.html,Guangzhou,Tianhe,1,1,1,1,Flat,21,Low,E,Jing,42.43,0.2948385576243223,2008,2,9,70,SPF,PTZZ,GH,Greater5,FGY,YDY,YSC,TL,47075,44011,43837
https://gz.ke.com/ershoufang/108200009447.html,Guangzhou,Tianhe,4,2,1,2,Flat,38,Low,WN,NA,135.72,0.16283524904214552,2004,3,6,70,SPF,PTZZ,GH,Greater5,FGY,WDY,YSC,TL,70536,62145,67787
https://gz.ke.com/ershoufang/108200025921.html,Guangzhou,Tianhe,3,2,1,1,Flat,23,Low,S,Jing,72.27,0.1862460218624601,1992,2,8,70,SPF,PTZZ,GH,Greater5,FGY,YDY,WSC,TL,50570,50570,49814
https://gz.ke.com/ershoufang/108400033848.html,Guangzhou,Tianhe,3,2,1,2,Flat,19,Mid,N,Jian,105,0.1495238095238095,2003,2,6,70,SPF,PTZZ,GH,Greater5,FGY,YDY,YSC,TL,51609,51609,49524
https://gz.ke.com/ershoufang/108200018902.html,Guangzhou,Tianhe,3,2,1,1,Flat,9,Low,S,Jing,101.4,0.09644970414201182,1990,1,4,70,SC,PTZZ,GH,Greater5,FGY,WDY,YSC,TL,50531,63430,53058
https://gz.ke.com/ershoufang/108400039703.html,Guangzhou,Tianhe,2,1,1,1,Flat,25,High,EN,NA,80.98,0.1688071128673747,2004,2,6,70,SPF,PTZZ,GH,Greater5,FGY,WDY,YSC,TL,58111,55919,55570
https://gz.ke.com/ershoufang/108200019294.html,Guangzhou,Tianhe,2,2,1,1,Flat,21,Mid,W,Jing,64.42,0.15680208993322842,2008,2,9,70,SPF,PTZZ,GH,Greater5,GY,WDY,WSC,TL,47075,44011,46415
https://gz.ke.com/ershoufang/108400005780.html,Guangzhou,Tianhe,2,1,1,1,Flat,9,High,N,Jian,60.65,0.15680208993322842,1997,1,5,70,SPF,PTZZ,GH,Greater5,FGY,WDY,YSC,TL,34874,53474,32977
https://gz.ke.com/ershoufang/108200021374.html,Guangzhou,Tianhe,1,0,1,1,Flat,31,High,N,Jian,47,0.15680208993322842,2003,2,9,70,SPF,PTZZ,GH,Greater5,NA,Unknown,WSC,TL,86734,59230,88937
https://gz.ke.com/ershoufang/108200026009.html,Guangzhou,Tianhe,3,2,1,1,Flat,30,Mid,WN,Jian,102,0.15680208993322842,1998,3,12,70,SPF,PTZZ,GH,Greater5,NA,Unknown,WSC,TL,59308,63490,59804
https://gz.ke.com/ershoufang/108400005228.html,Guangzhou,Tianhe,3,2,1,1,Flat,9,High,S,NA,102.4,0.12382812500000007,1994,1,8,70,SPF,PTZZ,GH,Greater5,FGY,WDY,YSC,TL,35157,35157,35157
https://gz.ke.com/ershoufang/108200000310.html,Guangzhou,Tianhe,2,2,1,1,Flat,10,High,N,Jian,66.98,0.11943863839952229,1999,1,5,70,SPF,PTZZ,GH,Greater5,FGY,WDY,WSC,TL,61247,61247,64199
https://gz.ke.com/ershoufang/108200021533.html,Guangzhou,Tianhe,3,2,1,2,Flat,28,Low,WS,Jian,115,0.15680208993322842,2004,3,8,70,SPF,PTZZ,GH,Greater5,NA,Unknown,WSC,TL,59552,60700,6e4
https://gz.ke.com/ershoufang/108200023424.html,Guangzhou,Tianhe,3,1,1,1,Flat,12,High,W,Jian,95.82,0.15680208993322842,1991,1,4,70,SPF,PTZZ,GH,Greater5,FGY,WDY,WSC,TL,39235,39235,39658
https://gz.ke.com/ershoufang/108200028240.html,Guangzhou,Tianhe,3,2,0,2,Flat,46,Low,S,NA,132.5,0.24845283018867925,2009,2,3,70,SPF,PTZZ,GH,Greater5,NA,YDY,WSC,TL,91134,62769,86793
https://gz.ke.com/ershoufang/108200031850.html,Guangzhou,Tianhe,4,2,1,2,Flat,17,Mid,WS,Jian,123,0.15680208993322842,2001,1,8,70,SPF,PTZZ,GH,Greater5,FGY,WDY,WSC,TL,53177,53177,50407
https://gz.ke.com/ershoufang/108400032347.html,Guangzhou,Tianhe,2,1,1,1,Flat,23,Mid,EN,Jian,67.8,0.15855457227138647,2e3,2,17,70,SPF,PTZZ,GH,Greater5,FGY,WDY,YSC,TL,35040,63878,36579
https://gz.ke.com/ershoufang/108400030917.html,Guangzhou,Tianhe,1,0,1,1,Flat,29,Mid,N,Jian,44.95,0.27964404894327033,2007,4,18,70,SPF,PTZZ,GH,Greater2,FGY,WDY,YSC,TL,45412,45412,47831
https://gz.ke.com/ershoufang/108400020255.html,Guangzhou,Tianhe,2,2,1,1,Flat,19,Mid,N,Jian,76.75,0.15680208993322842,2003,2,6,70,SPF,PTZZ,GH,Greater2,GY,YDY,YSC,TL,51609,51609,52118
https://gz.ke.com/ershoufang/108400021409.html,Guangzhou,Tianhe,3,2,1,1,Flat,33,High,S,NA,131,0.19870229007633589,2004,2,4,70,SPF,PTZZ,GH,Greater5,FGY,WDY,YSC,TL,76835,59858,76336
https://gz.ke.com/ershoufang/108400024432.html,Guangzhou,Tianhe,2,1,1,1,Flat,9,Mid,E,Jian,60.34,0.15680208993322842,1997,1,4,70,SPF,PTZZ,GH,Greater2,GY,YDY,YSC,TL,34874,53474,34472
https://gz.ke.com/ershoufang/108400040281.html,Guangzhou,Tianhe,2,2,1,1,Flat,18,High,W,Jing,78,0.16333333333333322,2001,2,8,70,SPF,PTZZ,GH,Greater2,GY,YDY,YSC,TL,48394,43695,43590
https://gz.ke.com/ershoufang/108200016151.html,Guangzhou,Tianhe,2,1,1,1,Flat,9,Low,EN,NA,77,0.15680208993322842,1990,1,4,70,SPF,PTZZ,GH,Greater5,NA,Unknown,WSC,TL,50531,63430,5e4
https://gz.ke.com/ershoufang/108200026332.html,Guangzhou,Tianhe,2,2,1,1,Flat,22,Low,W,Jing,64,0.15680208993322842,2002,2,8,70,SPF,PTZZ,GH,Greater5,FGY,YDY,YSC,TL,52080,43605,46563
https://gz.ke.com/ershoufang/108400037088.html,Guangzhou,Tianhe,2,2,1,1,Flat,16,High,E,NA,74.05,0.15680208993322842,2009,2,6,70,SPF,PTZZ,GH,Less2,GY,WDY,YSC,TL,51470,44620,49292
https://gz.ke.com/ershoufang/108200003522.html,Guangzhou,Tianhe,2,2,1,1,Flat,16,Mid,W,Jian,78.29,0.17818367607612728,2009,2,6,70,SPF,PTZZ,GH,Greater5,GY,YDY,WSC,TL,51470,44620,49304
https://gz.ke.com/ershoufang/108200021226.html,Guangzhou,Tianhe,3,2,1,1,Flat,10,Mid,S,Jing,81,0.15680208993322842,2e3,1,6,70,SPF,PTZZ,GH,Greater5,GY,YDY,WSC,TL,51609,51609,53704
https://gz.ke.com/ershoufang/108200022771.html,Guangzhou,Tianhe,3,2,1,1,Flat,15,Mid,S,Jing,91,0.15680208993322842,2002,2,6,70,SPF,PTZZ,GH,Greater5,FGY,WDY,WSC,TL,39492,41477,39561
https://gz.ke.com/ershoufang/108400029299.html,Guangzhou,Tianhe,3,2,1,1,Flat,9,Mid,N,NA,90.95,0.09653655854865306,1993,1,4,70,SPF,PTZZ,GH,Greater5,FGY,WDY,YSC,TL,56543,63390,52777
https://gz.ke.com/ershoufang/108400003894.html,Guangzhou,Tianhe,1,1,1,1,Flat,9,Mid,W,Jian,46.02,0.09343763581051723,1996,1,5,70,SPF,PTZZ,GH,Greater5,FGY,WDY,YSC,TL,44651,60150,39114
https://gz.ke.com/ershoufang/108200000153.html,Guangzhou,Tianhe,2,2,1,2,Multi,10,High,WS,NA,128,0.15680208993322842,1999,1,6,70,SPF,PTZZ,GH,Greater5,NA,Unknown,WSC,TL,61247,61247,59844
https://gz.ke.com/ershoufang/108200002742.html,Guangzhou,Tianhe,5,2,1,2,Flat,10,Low,S,Jian,144.26,0.15680208993322842,1997,1,4,70,SPF,PTZZ,GH,Greater5,GY,WDY,WSC,TL,55866,62571,63774
https://gz.ke.com/ershoufang/108200021915.html,Guangzhou,Tianhe,2,1,1,1,Flat,25,Mid,N,Jian,80.98,0.1688071128673747,2004,2,6,70,SPF,PTZZ,GH,Greater5,GY,WDY,WSC,TL,58111,55919,56805
https://gz.ke.com/ershoufang/108200031049.html,Guangzhou,Tianhe,3,2,1,2,Flat,23,Low,S,Jian,161,0.15680208993322842,2e3,2,11,70,SPF,PTZZ,GH,Greater5,GY,WDY,WSC,TL,46633,58782,46584
https://gz.ke.com/ershoufang/108200031054.html,Guangzhou,Tianhe,3,2,1,2,Flat,10,Low,WN,Jian,118.36,0.15680208993322842,1999,1,4,70,SPF,PTZZ,GH,Greater5,FGY,WDY,WSC,TL,61247,61247,56016
https://gz.ke.com/ershoufang/108200031966.html,Guangzhou,Tianhe,4,2,1,2,Flat,30,Mid,EN,NA,165,0.15680208993322842,2003,3,8,70,SPF,PTZZ,GH,Greater5,FGY,YDY,WSC,TL,59640,60935,57576
